date,address,postal_code,county,price,not_full_market_price,vat_exclusive,description_of_property,property_size_description
"09/08/2013","23 Upper Northbrook Avenue, North Strand","Dublin 3","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","23 Willowbrook, Tallow","","Waterford","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","24 Charlestown Way, Finglas, Dublin 11","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","25 Shelbourne Park Mews, 25 Ringsend Road, Dublin 4","Dublin 4","Dublin","€169,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","25 Shelbourne Park Mews, 25 Ringsend Road, Dublin 4","Dublin 4","Dublin","€169,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","25 SHIELMARTIN ROAD, SUTTON, DUBLIN 13","Dublin 13","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","26 Cloncurry House, spencer dock, north wall quay","Dublin 1","Dublin","€273,127.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/08/2013","26 wellpark avenue, drumcondra, dublin 9","Dublin 9","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","28 Kingston Road, Salthill, Galway","","Galway","€835,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","3  Woodbrook Court, Laurel Lodge, Castleknock","Dublin 15","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","3 Cuan Na Tra, Kerrykeel, County Donegal","","Donegal","€69,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","3 Le Bas Terrace, Leinster Road West, Harold's Cross","Dublin 6w","Dublin","€582,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","3 Northbrook Road, Ranelagh, Dublin 6","","Dublin","€1,890,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","3 Nottingham Street, North Strand","Dublin 3","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","3 Warren Close, Castleknock, Dublin 15","Dublin 15","Dublin","€338,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","30 Balally Avenue, Drumdrum, Dublin 14","","Dublin","€395,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","30 Susanville Road, Drumcondra","Dublin 9","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","31 Lansdowne Village, Newbridge Avenue, Sandymount","Dublin 4","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","32 Pheonix Avenue, Castleknock, Dublin 15","Dublin 13","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","331 premier square, old finglas road, dublin 11","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","345 South Circular Road, Dublin 8","Dublin 8","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","35 Beech Drive, Greenfields, Waterford","","Waterford","€84,338.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"09/08/2013","39 Offington Lawns, Sutton, Co Dublin","","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","4 ARD CAOIN, MANORCUNNINGHAM, LETTERKENNY","","Donegal","€71,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","4 Hawthorn Woods, Kenmare","","Kerry","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","4 Silverstream Avenue, Silverstream Road, Stamullen","","Meath","€171,806.17","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/08/2013","4 St Margaret's Avenue, Malahide","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","4 WHYTELEAF GROVE, THE DONAHIES, DONAGHMEDE  DUBLIN 13","Dublin 13","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","4 WOODGROVE, BALLYFIN ROAD, PORTLAOISE","","Laois","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","43 Larkfield Way, Lucan, County Dublin","","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","44 Shanganagh Grove, Shankill","","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","45 Oaklawns, Paulstown","","Kilkenny","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","49 LARKFIELD AVENUE, KIMMAGE, DUBLIN 6W","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","5 Convent View Cottages, Carba","Dublin 7","Dublin","€158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","5 The Crescent, Millbrook Lawns, Tallaght","Dublin 24","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","50 Murtagh Road, Stoneybatter, Dublin 7","Dublin 7","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","51 Connolly Avenue, Inchicore","Dublin 8","Dublin","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","54 Belleville, Blackhorse Avenue, Dublin 7","","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","54 The Courtyard, Clonsilla","Dublin 15","Dublin","€125,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","55 Cedarwood Road, Glasnevin, Dublin 11","Dublin 11","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","56 Elm Road, Riverbank, Annacotty","","Limerick","€15,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","57 Upper Churchtown Road, Churchtown, Dublin 14","","Waterford","€487,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","58 Corr Castle, Sutton","","Dublin","€363,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","59 Old Mill Race, Athgarvan","","Kildare","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","6 Ard na Be, Aghadoe, Killarney","","Kerry","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","6 Millbank, The Links, Portmarnock","","Dublin","€206,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","61  Castleknock Laurels, Castleknock, Dublin 15","Dublin 15","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","62 BLACKLION MANOR, BLACKLION, GREYSTONES","","Wicklow","€366,551.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","64 Rathcurragh, Newbridge","","Kildare","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","69 Hansfield, Clonee, Dublin 15","Dublin 15","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","7  BARRACK COURT, KILDYSART, CO CLARE","","Clare","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","7 Clifden Glen, Clifden, County Galway","","Galway","€58,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","721 ELM GREEN CLOSE, CASTLETROY","","Limerick","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","76 Pinewood Avenue, Glasnevin","","Dublin","€237,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","8 Harrisson's Place, Charleville","","Cork","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","8 STOCKING WOOD RISE, STOCKING AVENUE, RATHFARNHAM","Dublin 16","Dublin","€246,600.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/08/2013","8 The Crescent, Griffith Downs, Drumcondra","","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","85 The Park, Beaumont Woods, Beamont","Dublin 9","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","89  Iveragh Road, Whitehall, Dublin 9","","Dublin","€422,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","92 Fosterbrook, Booterstown","","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","93 Crosbies Yard, Ossory Road, East Wall","Dublin 3","Dublin","€99,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","97 Beech Park, Lucan","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","99 Brookville Avenue, Clareview, Ennis Road","","Limerick","€127,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Ainrush, Rosebank, Douglas Road","","Cork","€602,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Apartment 15, Ryston View, Newbridge","","Kildare","€122,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Apartment 46, 20 Christchurch Place  Christchurch, Dublin 8","","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Apartment 49, Bachelors Walk, Dublin 1","Dublin 1","Dublin","€136,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Apartment 9 Block2, the Strand, 149 North Strand Road","Dublin 3","Dublin","€95,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/08/2013","Apt 16 Morehampton Mews, Morehampton Road, Donnybrook","Dublin 4","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","APT 203 BLOCK D THE ASH, GRANGEFIELD, GRANGE ROAD RATHFARNHAM","Dublin 16","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Apt 27 Rivermill View, Athlumney, Navan","","Meath","€49,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Arlands, Burtonport","","Donegal","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Ballard, Barna","","Galway","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Ballyconboy, Ballinagare","","Roscommon","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","BINROE, BRUCKLESS","","Donegal","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Burke's Hill, Birr","","Offaly","€154,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Clairlee, Trafalgar Hill, Lovers Walk","","Cork","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Clonroad More, Islands, Ennis","","Clare","€109,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Colhugh, Kilmore Avenue, Killiney","","Dublin","€975,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Corraclevin, Barna  Dunkerrin, Birr","","Offaly","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Deraheeda, Leenane","","Galway","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Derraheeda Duplex, Leenane","","Galway","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Derrrynagarragh, Collinstown","","Westmeath","€27,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Drumhillagh, Milltown","","Monaghan","€92,511.01","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","grace haven, knockanes, killarney","","Kerry","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","HILLVIEW, KILLONE, STRADBALLY","","Laois","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Inistioge, Kilkenny","","Kilkenny","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","KILADERRY, DAINGEAN","","Offaly","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Kileenmunterlane, Kilcolgan","","Galway","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","lacken, Liscannor","","Clare","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","LISHEEN BEG, GOLDEN","","Tipperary","€53,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Loughaun, Dunkerrin, Birr","","Offaly","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","MATTHEWS CROSS, KILMEADAN","","Waterford","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Meldrum, Gortlandroe, Nenagh","","Tipperary","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Moycullen, Co.Galway","","Galway","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","New Row, Newlands Cross, Clondalkin","Dublin 22","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Nolan's/Nore Tavern, The Quay, Thomastown","","Kilkenny","€57,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Primavera, Sundrive Road, Rush","","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Rathlin, Dublin Road, Malahide","","Dublin","€980,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Rock Lane, Birr","","Offaly","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Shannon Road, Portumna","","Galway","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Tallagh, Belmullet","","Mayo","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","The Farmhouse, Hilltown, Ballymitty","","Wexford","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Tournounagh, Gneeveguilla, Rathmore","","Kerry","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/08/2013","Unit No 27 The View, Carrickmines Manor, Glenamuck Road","Dublin 18","Dublin","€185,022.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/08/2013","1 Teach na Feirme, Ros Ard, Upper Glanmire","","Cork","€222,907.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/08/2013","115 Beaumont Road, Beaumont","Dublin 9","Dublin","€216,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/08/2013","41 The Priory, Newbridge","","Kildare","€117,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","1 Emer Terrace, Kickham Street, Thurles","","Tipperary","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","1 Greenfield Park, Lahinch, County Clare","","Clare","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","10 Brentwood Crescent, Earlscourt, Dunmore Road","","Waterford","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","11 Eaton Brae, Orwell Road, Rathgar","Dublin 14","Dublin","€810,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","114 Coolamber Park, Knocklyon","Dublin 16","Dublin","€399,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","114 Lissadyra, Ballygaddy Road, Tuam","","Galway","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","12 Westbury Drive, Lucan","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","13 Kilmantin Hill, Wicklow Town","","Wicklow","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","130 Brooklands, Clane","","Kildare","€120,235.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"12/08/2013","14 Bolbrook Grove, Tallaght, Dublin 24","","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","15 Clounalour Close, Oakpark, Tralee","","Kerry","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","17 Moneen Court, Roscrea","","Tipperary","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","178 Howth Road, Clontarf, Dublin 3","Dublin 3","Dublin","€662,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/08/2013","18 Brampton Court, Bishopstown","","Cork","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
